element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
317,19,3,0,False,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-370,6551,676,1046
317,35,17,0,True,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-464,6377,305,769
318,15,6,0,True,2020-09-19T16:30:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4225,112113,7969,12194
318,19,3,0,False,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-20057,94186,2812,22869
318,35,17,0,True,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-13545,82734,1604,15149
319,15,6,0,True,2020-09-19T16:30:00Z,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-759,45749,4039,4798
319,19,3,0,False,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1011,48603,5010,6021
319,35,17,0,True,2020-10-04T15:30:00Z,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1715,48818,2517,4232
320,6,19,2,False,2020-09-12T19:00:00Z,0,2,1,87,0,0,1,0,0,0,0,0,0,0,0,3,7.0,14.0,48.0,6.9,55,0,21822,0,0
320,16,3,1,True,2020-09-20T13:00:00Z,0,3,2,45,0,0,0,2,0,0,0,0,0,0,0,1,3.2,0.3,2.0,0.6,55,18447,56622,30119,11672
320,26,17,4,False,2020-09-27T13:00:00Z,1,1,3,13,0,1,0,0,0,0,0,0,0,0,0,11,0.0,1.8,22.0,2.3,55,-11267,45386,4646,15913
320,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-6319,41322,2812,9131
321,6,19,3,False,2020-09-12T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,12,14.4,44.6,22.0,8.1,55,0,20721,0,0
321,16,3,1,True,2020-09-20T13:00:00Z,0,3,2,71,0,0,0,2,0,0,0,1,0,0,0,9,7.6,12.2,12.0,3.2,55,-606,23268,2154,2760
321,26,17,1,False,2020-09-27T13:00:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,5,5.0,15.2,8.0,2.8,55,-3465,20570,804,4269
321,36,4,2,True,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,19,16.6,17.1,2.0,3.6,55,-757,20794,1814,2571
322,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,7154,0,0
322,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-511,7463,570,1081
322,26,17,2,False,2020-09-27T13:00:00Z,1,1,3,68,0,0,0,1,0,0,0,0,0,0,0,10,11.6,23.3,18.0,5.3,50,-1062,6774,394,1456
322,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1442,5384,137,1579
323,6,19,6,False,2020-09-12T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,27,26.0,0.1,2.0,2.8,50,0,88657,0,0
323,16,3,1,True,2020-09-20T13:00:00Z,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,9.8,0.2,0.0,1.0,50,487,102812,9576,9089
323,26,17,2,False,2020-09-27T13:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,18,25.8,10.4,2.0,3.8,50,-15084,88610,2860,17944
323,36,4,2,True,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,12,27.0,0.0,0.0,2.7,50,-3290,89113,5526,8816
324,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3326,0,0
324,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-181,4113,422,603
324,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-355,4317,439,794
324,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-869,3456,22,891
325,6,19,7,False,2020-09-12T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,3,0,26,27.0,0.0,0.0,2.7,50,0,13715,0,0
325,16,3,2,True,2020-09-20T13:00:00Z,0,3,2,90,0,0,0,3,0,0,0,0,0,4,0,16,17.8,0.0,0.0,1.8,50,6661,33351,11384,4723
325,26,17,8,False,2020-09-27T13:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,11,3,34,75.6,0.0,0.0,7.6,50,-3469,31277,13018,16487
325,36,4,2,True,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,2,0,17,19.8,0.0,0.0,2.0,50,34849,85192,42714,7865
326,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,27245,0,0
326,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-5809,22181,271,6080
326,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3856,18941,161,4017
326,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1954,17303,171,2125
327,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3104,0,0
327,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1169,1914,43,1212
327,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-440,1543,54,494
327,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-197,1359,33,230
328,6,19,6,False,2020-09-12T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,21,21.8,0.3,0.0,2.2,45,0,219489,0,0
328,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,90,0,0,0,3,0,0,0,1,0,0,0,6,8.0,0.7,4.0,1.3,45,19303,265866,40930,21627
328,26,17,2,False,2020-09-27T13:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,13,15.8,0.5,0.0,1.6,45,-33644,231900,13383,47027
328,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-23380,211899,7636,31016
329,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,3224,0,0
329,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-855,2498,77,932
329,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-484,2098,51,535
329,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-245,1899,35,280
330,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,5623,0,0
330,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1170,5589,253,1423
330,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-995,4886,221,1216
330,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-501,4546,194,695
331,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,2038,0,0
331,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-419,1643,19,438
331,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-300,1364,27,327
331,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-153,1231,17,170
332,6,19,5,False,2020-09-12T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,1,0,0,0,27,22.4,19.7,2.0,4.4,45,0,21964,0,0
332,16,3,1,True,2020-09-20T13:00:00Z,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,13,7.2,3.6,0.0,1.1,45,2307,29716,4953,2646
332,26,17,2,False,2020-09-27T13:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,8,5.4,1.8,2.0,0.9,45,-1988,28698,2388,4376
332,36,4,1,True,2020-10-03T19:00:00Z,3,1,4,35,0,0,0,1,0,0,0,0,0,0,0,3,2.0,4.3,10.0,1.6,45,1018,31359,3699,2681
333,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5746,0,0
333,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-972,5689,104,1076
333,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-806,5235,104,910
333,36,4,2,True,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,14,18.2,15.8,0.0,3.4,44,-581,4807,79,660
334,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1810,0,0
334,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-480,1519,50,530
334,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-323,1283,52,375
334,36,4,1,True,2020-10-03T19:00:00Z,3,1,4,54,0,0,0,0,0,0,0,0,0,0,0,2,2.4,0.1,0.0,0.3,49,107,1608,309,202
335,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,27859,0,0
335,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4104,27637,967,5071
335,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3846,24837,926,4772
335,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2946,22353,525,3471
336,6,19,2,False,2020-09-12T19:00:00Z,0,2,1,90,0,0,1,0,0,0,0,1,0,0,0,12,12.8,2.0,0.0,1.5,50,0,5941,0,0
336,16,3,2,True,2020-09-20T13:00:00Z,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,9,5.0,12.8,10.0,2.8,50,-540,6488,553,1093
336,26,17,1,False,2020-09-27T13:00:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,7,17.2,0.7,0.0,1.8,50,-843,5983,408,1251
336,36,4,2,True,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,6,9.2,1.9,13.0,2.4,50,-286,5980,542,828
337,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5098,0,0
337,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-776,5232,441,1217
337,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-702,4852,429,1131
337,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-411,4583,238,649
338,6,19,3,False,2020-09-12T19:00:00Z,0,2,1,74,0,0,1,0,0,0,0,0,0,0,0,7,3.8,2.8,5.0,1.2,55,0,1361562,0,0
338,16,3,1,True,2020-09-20T13:00:00Z,0,3,2,32,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,55,-83797,1348064,80068,163865
338,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-641093,698170,12187,653280
338,36,4,12,True,2020-10-03T19:00:00Z,3,1,4,72,1,1,0,1,0,0,0,0,0,0,2,42,60.2,37.4,23.0,12.1,54,-190292,526681,4317,194609
339,6,19,4,False,2020-09-12T19:00:00Z,0,2,1,5,0,1,0,0,0,0,0,0,0,0,0,13,17.4,11.4,20.0,4.9,60,0,62869,0,0
339,16,3,1,True,2020-09-20T13:00:00Z,0,3,2,45,0,0,0,1,0,0,0,0,0,0,0,11,17.2,40.8,2.0,6.0,60,-2812,67366,8323,11135
339,26,17,2,False,2020-09-27T13:00:00Z,1,1,3,76,0,0,0,1,0,0,0,0,0,0,0,9,11.0,14.4,14.0,3.9,59,-16383,51637,2697,19080
339,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-4514,49013,3467,7981
340,6,19,1,False,2020-09-12T19:00:00Z,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,4,7.2,11.2,8.0,2.6,60,0,26389,0,0
340,16,3,1,True,2020-09-20T13:00:00Z,0,3,2,18,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.8,0.0,0.3,60,-4777,24573,1618,6395
340,26,17,1,False,2020-09-27T13:00:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,6,8.8,6.2,0.0,1.5,59,-5887,19628,844,6731
340,36,4,1,True,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,1,0,0,0,1,0,0,0,9,14.2,16.0,21.0,5.1,59,-2101,18563,1302,3403
341,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,23205,0,0
341,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-5130,22448,3615,8745
341,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-7656,14868,242,7898
341,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3016,12276,163,3179
342,6,19,0,False,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,21423,0,0
342,16,3,0,True,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2289,20087,742,3031
342,26,17,0,False,2020-09-27T13:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1451,19290,1227,2678
342,36,4,0,True,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-279,19516,1400,1679
343,8,20,2,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,-4,1.4,3.0,23.0,2.7,60,0,17568,0,0
343,10,2,0,False,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,30,21686,4385,4355
343,25,10,1,True,2020-09-27T11:00:00Z,0,1,3,16,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0.1,19.0,2.1,59,-5336,17103,1203,6539
343,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.5,2.0,0.4,58,-3619,13929,377,3996
344,8,20,1,True,2020-09-14T17:00:00Z,0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,2,0.8,2.7,8.0,1.2,55,0,64923,0,0
344,10,2,1,False,2020-09-21T17:00:00Z,1,0,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.2,0.0,0.0,55,-6507,63573,6536,13043
344,25,10,2,True,2020-09-27T11:00:00Z,0,1,3,73,0,0,1,0,0,0,0,0,0,0,0,5,1.8,12.0,5.0,1.9,54,-12442,52823,4271,16713
344,29,1,8,False,2020-10-04T13:00:00Z,2,1,4,90,1,0,0,2,0,0,0,0,0,0,2,33,33.2,4.4,28.0,6.6,54,-8265,45992,3458,11723
345,8,20,1,True,2020-09-14T17:00:00Z,0,2,1,70,0,0,0,2,0,0,0,0,0,0,0,14,11.4,1.5,2.0,1.5,50,0,135308,0,0
345,10,2,2,False,2020-09-21T17:00:00Z,1,0,2,67,0,0,0,1,0,0,0,0,0,0,0,11,16.0,0.8,4.0,2.1,50,-14295,126555,3894,18189
345,25,10,2,True,2020-09-27T11:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,7,19.6,1.5,6.0,2.7,50,-14673,113907,4266,18939
345,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,75,0,0,0,2,0,0,0,0,0,0,0,13,11.6,0.8,6.0,1.8,49,-15282,99516,1429,16711
346,8,20,2,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,10,10.2,36.0,14.0,6.0,60,0,33140,0,0
346,10,2,2,False,2020-09-21T17:00:00Z,1,0,2,62,0,0,0,1,0,0,0,0,0,0,0,10,4.6,0.8,0.0,0.5,60,-3434,32626,2704,6138
346,25,10,0,True,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-6034,27408,1709,7743
346,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,27,0,0,0,1,0,0,0,0,0,0,0,5,3.2,12.0,0.0,1.5,58,-6120,21706,458,6578
347,8,20,1,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,13.2,6.9,6.0,2.6,55,0,340758,0,0
347,10,2,2,False,2020-09-21T17:00:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,11,13.2,0.3,0.0,1.4,55,-42400,306284,5284,47684
347,25,10,2,True,2020-09-27T11:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,19,29.8,1.8,9.0,4.1,55,-44946,264639,4071,49017
347,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,13,16.2,4.6,10.0,3.1,54,-41947,224544,1296,43243
348,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,14532,0,0
348,10,2,0,False,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1228,15846,443,1671
348,25,10,0,True,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1535,15103,229,1764
348,29,1,0,False,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-981,14565,151,1132
349,8,20,2,True,2020-09-14T17:00:00Z,0,2,1,75,0,0,0,2,0,0,0,0,0,0,0,13,9.8,21.8,0.0,3.2,50,0,38334,0,0
349,10,2,0,False,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3653,36349,2642,6295
349,25,10,1,True,2020-09-27T11:00:00Z,0,1,3,26,0,0,0,1,0,0,0,0,0,0,0,2,0.6,0.3,0.0,0.1,49,-8130,28512,874,9004
349,29,1,0,False,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4940,24011,510,5450
350,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9649,0,0
350,10,2,0,False,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-919,10250,252,1171
350,25,10,0,True,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-988,9815,174,1162
350,29,1,0,False,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-658,9496,104,762
351,8,20,1,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,1.6,15.7,26.0,4.3,55,0,304826,0,0
351,10,2,2,False,2020-09-21T17:00:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,8,18.4,3.8,2.0,2.4,55,-35015,280431,5974,40989
351,25,10,1,True,2020-09-27T11:00:00Z,0,1,3,90,0,0,0,1,0,0,0,1,0,0,0,7,12.4,2.2,29.0,4.4,55,-38987,244605,5084,44071
351,29,1,4,False,2020-10-04T13:00:00Z,2,1,4,90,0,1,0,2,0,0,0,0,0,0,0,16,23.6,12.9,0.0,3.7,54,-42243,203736,1472,43715
352,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,11802,0,0
352,10,2,0,False,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1620,11824,374,1994
352,25,10,2,True,2020-09-27T11:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,5,9.0,0.4,15.0,2.4,44,-1621,10695,246,1867
352,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,12,13.4,2.9,0.0,1.6,44,-136,11028,901,1037
353,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,1,0,0,0,4,8.8,0.8,6.0,1.6,50,0,1006715,0,0
353,10,2,-2,False,2020-09-21T17:00:00Z,1,0,2,11,0,0,0,1,0,0,0,0,1,0,0,-5,0.0,0.0,0.0,0.0,50,-142331,885692,18701,161032
353,25,10,0,True,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-389862,493796,4111,393973
353,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,9,11.2,0.9,2.0,1.4,49,-94514,411407,1222,95736
354,8,20,1,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,8,19.2,2.3,0.0,2.2,50,0,46550,0,0
354,10,2,2,False,2020-09-21T17:00:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,11,21.0,0.2,0.0,2.1,50,-4336,45105,1311,5647
354,25,10,0,True,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4195,42128,1664,5859
354,29,1,0,False,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-16582,25380,105,16687
355,8,20,2,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,15,10.0,32.3,2.0,4.4,55,0,781245,0,0
355,10,2,-1,False,2020-09-21T17:00:00Z,1,0,2,90,0,0,0,1,0,0,1,1,0,0,0,-5,17.6,13.1,17.0,4.8,55,-90423,702490,14557,104980
355,25,10,2,True,2020-09-27T11:00:00Z,0,1,3,63,0,0,1,0,0,0,0,1,0,0,0,4,17.8,52.3,31.0,10.1,54,-156719,547478,9129,165848
355,29,1,2,False,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,11,9.0,18.9,3.0,3.1,54,-96969,455856,4481,101450
356,8,20,0,True,2020-09-14T17:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2316,0,0
356,10,2,1,False,2020-09-21T17:00:00Z,1,0,2,27,0,0,0,0,0,0,0,0,0,0,0,2,0.4,4.8,0.0,0.5,50,-379,2388,95,474
356,25,10,2,True,2020-09-27T11:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,15.0,41.0,22.0,7.8,49,-312,2274,82,394
356,29,1,2,False,2020-10-04T13:00:00Z,2,1,4,62,0,0,0,1,0,0,0,0,0,0,0,10,7.6,15.8,0.0,2.3,49,-57,2349,150,207
357,8,20,1,True,2020-09-14T17:00:00Z,0,2,1,90,0,0,0,2,0,0,0,1,0,0,0,3,12.0,15.3,41.0,6.8,60,0,45716,0,0
357,10,2,1,False,2020-09-21T17:00:00Z,1,0,2,22,0,0,0,0,0,0,0,0,0,0,0,4,4.4,10.3,4.0,1.9,60,-4753,44872,4011,8764
357,25,10,1,True,2020-09-27T11:00:00Z,0,1,3,16,0,0,0,1,0,0,0,0,0,0,0,2,1.2,1.3,4.0,0.7,59,-10941,34821,1558,12499
357,29,1,1,False,2020-10-04T13:00:00Z,2,1,4,34,0,0,0,2,0,0,0,0,0,0,0,2,3.4,0.8,7.0,1.1,58,-8582,26929,527,9109
